frame_time_s,rms,spectral_centroid_hz,zcr,f0_hz
216.272,0.142432,2825.06,0.100098,64.4685
216.365,0.135323,2757.97,0.181152,65.5954
216.458,0.118115,2905.31,0.183594,132.715
216.551,0.163757,1793.32,0.0517578,66.3576
216.643,0.162898,2238.94,0.0688477,65.5954
216.736,0.159824,2055.24,0.10791,65.5954
216.829,0.142014,3242.85,0.124023,65.5954
216.922,0.141888,3886.54,0.226074,65.2176
217.015,0.12454,2914.85,0.237793,86.5537
217.108,0.155673,2353.41,0.119141,87.5594
217.201,0.140971,3132.32,0.182617,228.416
217.293,0.183466,2413.93,0.185059,176.133
217.386,0.19042,2658.96,0.187012,175.119
217.479,0.164053,2516.87,0.182617,176.133
217.572,0.112322,1954.29,0.123047,98.2821
217.665,0.125844,1847.36,0.0996094,175.119
217.758,0.147192,1664.21,0.0673828,175.119
217.851,0.160936,2915.8,0.145508,177.154
217.943,0.136535,4153.69,0.329102,156.917
218.036,0.102615,3869.9,0.303223,173.107
218.129,0.127267,1515.05,0.0756836,239.219
218.222,0.222119,1494.39,0.0395508,98.8514
218.315,0.226834,1278.57,0.0195312,97.716
218.408,0.221569,3177.55,0.0898438,98.2821
218.501,0.20295,1602.9,0.0458984,196.564
218.593,0.177338,2220.23,0.0332031,239.219
218.686,0.170295,1578.37,0.0991211,236.472
218.779,0.0897703,3167.8,0.236328,249.09
218.872,0.0531622,3826.37,0.321289,174.11
218.965,0.109574,3904.58,0.234375,
219.058,0.146742,3045.54,0.200195,69.8985
219.151,0.0868903,4432.55,0.400879,122.405
219.243,0.104339,3844.17,0.310059,82.169
219.336,0.247933,2359.74,0.101074,86.5537
219.429,0.300454,1315.24,0.0322266,176.133
219.522,0.275566,1394.95,0.0317383,175.119
219.615,0.241647,1486.35,0.0336914,175.119
219.708,0.184609,2534.41,0.114746,177.154
219.801,0.107991,2915.74,0.190918,87.5594
219.893,0.24426,1346.42,0.0625,210.672
219.986,0.328781,2059.09,0.0478516,530.861
220.079,0.215924,1977.19,0.0541992,524.763
220.172,0.198144,3113.86,0.118164,521.741
220.265,0.171155,3352.08,0.136719,521.741
220.358,0.190761,2874.88,0.14209,521.741
220.451,0.208381,1340.37,0.0678711,530.861
220.544,0.19414,1646.69,0.0532227,194.306
220.636,0.174611,1615.12,0.0571289,65.5954
220.729,0.185222,2241.42,0.0703125,65.9754
220.822,0.211254,1762.52,0.0595703,66.3576
220.915,0.16922,1975.22,0.0546875,182.344
221.008,0.195437,1196.42,0.0810547,177.154
221.101,0.168549,2555.65,0.139648,106.56
221.194,0.202728,978.332,0.0483398,178.18
221.286,0.159603,955.241,0.0512695,177.154
221.379,0.169511,1816.27,0.105957,65.9754
221.472,0.148944,3709.4,0.193848,65.9754
221.565,0.159924,2826.9,0.129883,
221.658,0.133653,2874.95,0.175781,
221.751,0.175353,1512.13,0.0712891,
221.844,0.193124,1535.52,0.0527344,
221.936,0.169091,1544.13,0.0512695,
222.029,0.16219,1317.06,0.0805664,
222.122,0.135402,3075.37,0.216309,
222.215,0.133416,2792.76,0.262207,
222.308,0.197474,1645.62,0.156738,
222.401,0.201443,1107.58,0.0478516,
222.494,0.193966,2516.01,0.0893555,
222.586,0.184782,1576.06,0.0561523,
222.679,0.146945,1751.03,0.0620117,
222.772,0.134554,849.041,0.0488281,
222.865,0.15226,921.133,0.0454102,138.191
222.958,0.253784,879.391,0.0249023,138.992
223.051,0.243739,1617.96,0.0522461,138.992
223.144,0.218299,1578.89,0.0454102,94.9342
223.236,0.187936,1531.15,0.0395508,139.797
223.329,0.219382,826.209,0.0649414,138.992
223.422,0.170005,2564.57,0.160645,69.0956
223.515,0.187108,1146.01,0.0678711,138.191
223.608,0.17204,1072.17,0.0439453,138.992
223.701,0.218105,1087.97,0.0302734,69.4959
223.794,0.272419,863.892,0.0292969,138.992
223.886,0.233977,816.729,0.0288086,139.797
223.979,0.189324,2690.78,0.130371,69.8985
224.072,0.293548,986.07,0.0288086,116.205
224.165,0.307622,796.047,0.0214844,116.878
224.258,0.283934,791.853,0.027832,116.878
224.351,0.21293,855.489,0.0507812,116.878
224.444,0.198478,2158.37,0.0981445,116.205
224.537,0.196982,1194.87,0.0458984,115.535
224.629,0.210324,2348.65,0.0678711,117.555
224.722,0.249358,2358.85,0.0703125,116.878
224.815,0.245154,1735.31,0.0532227,116.205
224.908,0.238088,1675.22,0.0527344,58.4389
225.001,0.216637,1046.97,0.0410156,58.1023
225.094,0.192779,814.532,0.0366211,123.828
225.187,0.197183,1352.21,0.0615234,70.3034
225.279,0.170619,2726.08,0.131836,97.716
225.372,0.227063,1545.26,0.0688477,98.8514
225.465,0.288517,972.529,0.0317383,193.187
225.558,0.22432,1043.39,0.0410156,202.324
225.651,0.213174,2885.93,0.15625,97.716
225.744,0.185585,3284.25,0.271973,
225.837,0.25767,1788.35,0.105957,97.1532
225.929,0.231653,1186.49,0.0415039,98.2821
226.022,0.197218,1737.68,0.0566406,98.2821
226.115,0.228851,812.528,0.0419922,215.596
226.208,0.236366,1549.19,0.0512695,98.2821
226.301,0.199321,2399.24,0.128906,200
226.394,0.203753,1420.95,0.03125,109.682
226.487,0.187936,1040.84,0.0395508,107.798
226.579,0.168014,3096.46,0.168457,185.532
226.672,0.185787,1130.64,0.0415039,177.154
226.765,0.157741,2449.2,0.129395,102.337
226.858,0.183036,1051.18,0.0708008,213.12
226.951,0.203889,1669.73,0.0712891,114.208
227.044,0.18979,2674.73,0.10498,118.236
227.137,0.191393,3075.44,0.183594,270.07
227.229,0.141494,3754.35,0.250977,177.154
227.322,0.130513,3373.52,0.230957,84.5768
227.415,0.167046,2444.04,0.121582,109.682
227.508,0.174306,1187.21,0.0483398,107.798
227.601,0.231622,1175.95,0.034668,218.102
227.694,0.252586,730.841,0.0209961,225.793
227.787,0.242646,2095.92,0.0449219,224.492
227.879,0.210893,1707.86,0.0341797,227.101
227.972,0.224845,1030.9,0.0209961,235.11
228.065,0.170572,2598.66,0.0981445,236.472
228.158,0.188661,1560.64,0.0361328,232.409
228.251,0.206757,842.831,0.0239258,233.755
228.344,0.22817,1071.29,0.0258789,241.999
228.437,0.255708,855,0.0219727,233.755
228.529,0.323787,716.187,0.0214844,236.472
228.622,0.238722,2437.58,0.102051,236.472
228.715,0.180219,1714.72,0.0673828,123.828
228.808,0.181619,981.658,0.0258789,86.5537
228.901,0.173664,876.475,0.0380859,68.6977
228.994,0.193934,712.127,0.0371094,69.4959
229.087,0.130949,3045.82,0.202148,84.0896
229.18,0.140935,1489.07,0.0717773,204.675
229.272,0.185882,801.878,0.0288086,68.302
229.365,0.194792,804.194,0.03125,52.0631
229.458,0.184904,1006.22,0.0522461,69.0956
229.551,0.162986,2772.9,0.138184,176.133
229.644,0.204731,1281.66,0.0566406,287.787
229.737,0.205308,1288.47,0.0566406,155.114
229.83,0.124683,2588.71,0.134277,273.208
229.922,0.187176,1901.49,0.123047,135.817
230.015,0.156253,3454.03,0.219727,213.12
230.108,0.208902,2664.15,0.0888672,197.703
230.201,0.241106,1214.95,0.0463867,231.071
230.294,0.25263,1099.65,0.0488281,155.114
230.387,0.201586,2373.53,0.0825195,74.9154
230.48,0.171632,2160.19,0.0947266,142.241
230.572,0.216329,1763.82,0.059082,213.12
230.665,0.176876,1239.34,0.0522461,95.4842
230.758,0.190621,1076.68,0.0375977,65.2176
230.851,0.224056,957.846,0.0390625,77.1105
230.944,0.161377,2224.58,0.144043,
231.037,0.133133,3439.55,0.260742,59.1179
231.13,0.202318,1659.77,0.0991211,128.937
231.222,0.197693,1555.48,0.0727539,70.7107
231.315,0.200579,1008.32,0.0444336,69.0956
231.408,0.173949,2468.48,0.130371,50
231.501,0.195176,1142.84,0.0498047,138.191
231.594,0.190136,976,0.0351562,138.191
231.687,0.195276,2015.81,0.0786133,51.7632
231.78,0.213531,1722.62,0.0722656,86.5537
231.872,0.286377,1201.52,0.0498047,239.219
231.965,0.199233,1017.72,0.0483398,178.18
232.058,0.223745,902.506,0.0493164,87.0551
232.151,0.174665,789.96,0.0380859,180.25
232.244,0.244623,660.708,0.0244141,58.1023
232.337,0.207449,784.44,0.0327148,58.4389
232.43,0.219106,1733.26,0.0444336,
232.522,0.194714,1097.87,0.0429688,
232.615,0.196284,974.154,0.0439453,
232.708,0.174696,1839.55,0.125,
232.801,0.19136,1328.84,0.0585938,
232.894,0.188193,865.604,0.0361328,
232.987,0.254722,791.75,0.0410156,
233.08,0.233573,1041.98,0.046875,
233.173,0.193384,1119.73,0.046875,
233.265,0.183526,945.918,0.0732422,
233.358,0.157578,2296.15,0.123047,
233.451,0.167151,1180.32,0.0483398,51.4651
233.544,0.168058,902.848,0.0395508,68.302
233.637,0.23012,713.727,0.0263672,52.3647
233.73,0.240754,2087,0.0551758,51.7632
233.823,0.252782,1603.7,0.0532227,130.435
233.915,0.228506,1108.6,0.0419922,126.722
234.008,0.249911,936.374,0.0375977,127.456
234.101,0.264669,960.747,0.0380859,244.811
234.194,0.251525,2389.37,0.0805664,220.636
234.287,0.222238,2359.69,0.0688477,135.035
234.38,0.267686,1173.58,0.0429688,113.55
234.473,0.252829,969.034,0.0375977,223.199
234.565,0.288445,709.418,0.0244141,223.199
234.658,0.213929,1154.82,0.0576172,213.12
234.751,0.240993,2135.48,0.0874023,220.636
234.844,0.237521,1522.34,0.0517578,207.053
234.937,0.229033,1004.93,0.0390625,102.337
235.03,0.2294,1415.94,0.0839844,202.324
235.123,0.200146,1643.18,0.0600586,220.636
235.215,0.239745,1048.33,0.0307617,250.533
235.308,0.219162,1864.71,0.0595703,237.841
235.401,0.217577,1324.28,0.0473633,219.365
235.494,0.242943,750.208,0.0307617,244.811
235.587,0.234401,655.104,0.0561523,237.841
235.68,0.144129,2522.02,0.145508,235.11
235.773,0.196015,1014.69,0.0317383,213.12
235.865,0.179285,846.4,0.050293,213.12
235.958,0.198301,728.419,0.0327148,184.463
236.051,0.18944,2380.62,0.128418,176.133
236.144,0.142699,2506.65,0.126465,58.4389
236.237,0.103515,1274.14,0.0561523,58.4389
236.33,0.144698,1923.06,0.0844727,
236.423,0.144336,2472.78,0.168945,
236.515,0.161392,3259.91,0.264648,
236.608,0.16831,2065.35,0.111816,
236.701,0.176014,1992.39,0.147949,
236.794,0.191073,1643.63,0.103516,
236.887,0.162596,1740.99,0.11377,
236.98,0.179957,1462.07,0.0649414,
237.073,0.207869,2450.87,0.0864258,
237.166,0.205116,1624.4,0.0488281,
237.258,0.201764,1219.54,0.034668,
237.351,0.189372,1482.33,0.081543,
237.444,0.173278,2376.93,0.117188,
237.537,0.159213,1270.37,0.0498047,
237.63,0.181189,1083.39,0.0541992,
237.723,0.201002,1194.21,0.0556641,
237.816,0.17261,1291.57,0.0478516,
237.908,0.171553,892.362,0.0712891,
238.001,0.132192,2866.97,0.211426,
238.094,0.206851,1573.83,0.0849609,
238.187,0.162766,4246.62,0.366211,
238.28,0.123034,2804.48,0.181152,
238.373,0.220905,1771.56,0.0810547,
238.466,0.156423,2435.74,0.12207,
238.558,0.145712,2782.53,0.115723,
238.651,0.189186,1192.01,0.0463867,
238.744,0.197008,850.23,0.0366211,
238.837,0.242819,2271.24,0.074707,
238.93,0.160245,1810.11,0.0820312,
239.023,0.208082,1954.61,0.111328,
239.116,0.162804,1330.71,0.065918,
239.208,0.218706,1342.41,0.0615234,
239.301,0.18238,1717.45,0.074707,
239.394,0.210204,3624.21,0.208984,
239.487,0.188348,3782.68,0.249023,
239.58,0.167457,3733.26,0.298828,
239.673,0.171176,2861.32,0.256348,
239.766,0.132371,2953.95,0.228516,
239.858,0.130234,2070.01,0.121582,
239.951,0.156692,1669.43,0.0712891,
240.044,0.178059,2542.73,0.163086,
240.137,0.170166,2224.77,0.137207,
240.23,0.174879,2117.19,0.110352,
240.323,0.160006,2974.71,0.189453,
240.416,0.148996,2026.23,0.136719,
240.508,0.147917,1916.13,0.104492,
240.601,0.130764,1589.82,0.0874023,
240.694,0.120679,1669.87,0.112305,
240.787,0.134605,3070.4,0.217285,
240.88,0.126856,1403.85,0.102051,
240.973,0.0947452,1629.77,0.0913086,
241.066,0.137784,1582.97,0.0854492,
241.159,0.148283,3276.82,0.146484,
241.251,0.200471,1662.2,0.0756836,
241.344,0.190689,1278.75,0.0522461,
241.437,0.145127,2878.35,0.231445,
241.53,0.219671,1503.51,0.0625,
241.623,0.170639,1610.66,0.0698242,110.957
241.716,0.176257,4260.93,0.353516,118.921
241.809,0.202822,2310.92,0.103027,197.703
241.901,0.194453,1651.08,0.0654297,233.755
241.994,0.231776,1013.47,0.0283203,228.416
242.087,0.194206,2498.44,0.128906,231.071
242.18,0.156982,4365.86,0.303223,219.365
242.273,0.175697,1818.45,0.105469,229.74
242.366,0.15811,1766.53,0.0874023,233.755
242.459,0.1431,1698.65,0.0913086,144.727
242.551,0.0790148,1805.38,0.138184,143.893
242.644,0.158176,3458.21,0.22998,67.9086
242.737,0.183043,2104.16,0.112305,87.0551
242.83,0.146674,1743.03,0.109375,87.5594
242.923,0.194085,3213.89,0.240723,87.5594
243.016,0.186473,2182.09,0.147461,175.119
243.109,0.176483,2759.19,0.205078,87.0551
243.201,0.162075,1254.46,0.111328,175.119
243.294,0.156634,1882.92,0.103516,174.11
243.387,0.12105,1752.24,0.081543,175.119
243.48,0.155016,2681.32,0.113281,175.119
243.573,0.207247,1692.62,0.0664062,117.555
243.666,0.216481,1276.23,0.0512695,117.555
243.759,0.159112,1661.37,0.121094,117.555
243.851,0.151583,3025.68,0.203613,
243.944,0.161815,1840.59,0.105957,131.951
244.037,0.175783,1639.43,0.0766602,128.937
244.13,0.204857,2254.88,0.0791016,64.0972
244.223,0.240682,1169.06,0.0283203,64.842
244.316,0.19433,910.637,0.0302734,65.2176
244.409,0.137518,2929.68,0.194336,110.318
244.501,0.120944,1841.59,0.0859375,65.5954
244.594,0.136604,954.466,0.0483398,173.107
244.687,0.16036,1387.31,0.050293,129.684
244.78,0.199639,751.548,0.0390625,65.2176
244.873,0.176267,710.633,0.0292969,64.842
244.966,0.138039,3179.55,0.183105,
245.059,0.0944128,2727.79,0.189453,
245.152,0.100934,1148.35,0.0385742,
245.244,0.122161,980.793,0.0517578,
245.337,0.118677,1025.88,0.0507812,
245.43,0.129739,3295.39,0.249023,
245.523,0.111841,1756.37,0.106445,
245.616,0.142441,1143.47,0.0478516,
245.709,0.200371,1071.38,0.046875,
245.802,0.19234,1432.95,0.0664062,
245.894,0.213231,2133.19,0.0722656,59.1179
245.987,0.255581,1592.74,0.0258789,116.205
246.08,0.191324,1344.49,0.0444336,125.992
246.173,0.143808,1435.03,0.0556641,128.937
246.266,0.18341,1696.94,0.0512695,250.533
246.359,0.123083,1886.08,0.0864258,244.811
246.452,0.191509,2720.49,0.128906,188.775
246.544,0.246482,1315.89,0.0249023,229.74
246.637,0.283377,828.585,0.0209961,232.409
246.73,0.171996,2921.27,0.162598,203.496
246.823,0.147796,1914.88,0.0888672,236.472
246.916,0.175752,1362.96,0.0654297,76.6664
247.009,0.168779,2595.09,0.135742,235.11
247.102,0.154945,1648.13,0.0712891,133.484
247.194,0.218002,1052.83,0.027832,240.605
247.287,0.143962,2702.4,0.171387,208.252
247.38,0.179538,2045.67,0.0639648,127.456
247.473,0.158258,1472.71,0.0444336,125.266
247.566,0.167986,1701.63,0.0615234,130.435
247.659,0.168331,2052.03,0.0688477,128.937
247.752,0.147282,2983.49,0.194824,263.902
247.844,0.145328,1617.3,0.0800781,270.07
247.937,0.145524,1317.93,0.0488281,421.344
248.03,0.146648,3254.3,0.185059,414.106
248.123,0.145627,3709.42,0.287598,512.778
248.216,0.151315,2564,0.13623,171.119
248.309,0.114407,2152.47,0.100098,57.7676
248.402,0.0969374,1747.43,0.0693359,66.742
248.494,0.0952664,1001.15,0.0444336,
248.587,0.0960425,1587.4,0.0732422,
248.68,0.106962,1749.26,0.0927734,
248.773,0.194875,2200.51,0.09375,
248.866,0.176172,1295.39,0.0424805,
248.959,0.218649,1216.38,0.0664062,
249.052,0.173523,2675.41,0.141113,
249.145,0.181484,1521.18,0.0693359,
249.237,0.157597,1166.73,0.0541992,
249.33,0.172965,1353.72,0.074707,
249.423,0.233272,1124.58,0.0253906,
249.516,0.199434,2961.97,0.155273,
249.609,0.161523,2573.97,0.262207,
249.702,0.107413,3021.48,0.223145,67.5175
249.795,0.133575,1763.28,0.0571289,88.0666
249.887,0.142306,1202.25,0.0327148,131.191
249.98,0.14644,1023.53,0.0522461,131.191
250.073,0.134043,3514.91,0.256348,172.11
250.166,0.149701,3609.15,0.293945,
250.259,0.16318,2109.6,0.143555,211.893
250.352,0.175316,1675.44,0.0610352,229.74
250.445,0.149058,1308.5,0.0620117,246.229
250.537,0.175037,2595.05,0.118164,174.11
250.63,0.161358,1774.97,0.0537109,174.11
250.723,0.168472,1260.05,0.0449219,221.914
