frame_time_s,rms,spectral_centroid_hz,spectral_bandwidth_hz,zcr,f0_hz
95.872,0.154931,2830.74,2387.1,0.20752,194.439
95.936,0.11763,2902.01,2423.86,0.220215,87.0901
96,0.0891999,2613.88,2421.3,0.170898,196.552
96.064,0.0730653,2025.7,2218.33,0.146973,200.37
96.128,0.174772,1548.14,1767.84,0.12207,202.925
96.192,0.1922,2172.38,2049.41,0.155273,615.385
96.256,0.149315,2979.23,2093.81,0.24707,345.662
96.32,0.142272,3327.45,2341.54,0.303711,89.8089
96.384,0.140857,2734.11,2568.74,0.263672,89.5328
96.448,0.146866,2783.27,2485.02,0.208496,204.901
96.512,0.125061,2606.97,2224.35,0.217285,200.024
96.576,0.155291,2347.46,2153.72,0.161621,209.515
96.64,0.197063,2078.85,2188.11,0.0825195,205.228
96.704,0.201263,2275.57,2344.26,0.0986328,194.165
96.768,0.193084,2234.88,2214.48,0.131348,206.685
96.832,0.18245,2111.7,2010.07,0.134277,207.243
96.896,0.142074,2617.35,2188.18,0.164062,208.703
96.96,0.142625,1846.27,2106.15,0.200684,208.542
97.024,0.190162,3055.73,2376.26,0.182129,203.542
97.088,0.204488,2144.37,2215.41,0.117676,197.563
97.152,0.153304,2139.09,2124.11,0.123047,196.24
97.216,0.0952942,2182.03,2081.24,0.14209,197.193
97.28,0.168008,2447.1,2359.28,0.129395,197.568
97.344,0.211912,2282.49,2402.47,0.097168,194.807
97.408,0.213847,1672.88,1982.48,0.0712891,195.636
97.472,0.203119,1880.79,1901.61,0.0947266,195.526
97.536,0.182536,1624.49,1830.04,0.12793,195.751
97.6,0.141937,2787.77,2250.31,0.197266,194.914
97.664,0.103324,2883.82,2376.66,0.218262,67.8216
97.728,0.209648,1740.53,2113.15,0.118164,196.507
97.792,0.218138,1402.79,1933.14,0.046875,195.599
97.856,0.166059,1385.94,1816.87,0.0712891,184.4
97.92,0.19454,2119.67,2270.69,0.0844727,196.663
97.984,0.17298,2903.01,2488.55,0.18457,196.196
98.048,0.123852,4103.67,2342.69,0.349121,196.849
98.112,0.13839,3163.84,2654.33,0.297852,66.3359
98.176,0.157291,2386.71,2288.16,0.179688,204.105
98.24,0.158183,2299.1,2140.32,0.15332,214.048
98.304,0.183973,1971.41,1971.89,0.119141,205.178
98.368,0.188973,2034.2,2000.98,0.121094,208.278
98.432,0.191402,2052.99,2089.84,0.128906,205.98
98.496,0.210573,1941.86,2109.98,0.10791,204.976
98.56,0.186557,2347.92,2199.08,0.176758,197.906
98.624,0.129723,3053.23,2096.26,0.26416,207.563
98.688,0.132166,2677.63,2280.97,0.196777,86.4262
98.752,0.151663,1602.49,2103.52,0.097168,205.1
98.816,0.194842,1666.98,2148.62,0.0625,262.658
98.88,0.231348,1604.82,2101.89,0.0395508,87.3256
98.944,0.178091,1595.19,2125.19,0.0532227,87.8379
99.008,0.156244,2369.92,2357.34,0.090332,271.408
99.072,0.191289,2319,2413.49,0.097168,86.8638
99.136,0.200151,1973.54,2341.04,0.0678711,89.658
99.2,0.21553,2409.51,2494,0.0498047,197.658
99.264,0.208266,2514.21,2514.01,0.0566406,197.14
99.328,0.186773,1643.72,2246.97,0.0722656,196.78
99.392,0.195123,2224.7,2418.25,0.0693359,197.112
99.456,0.203333,2456.3,2562.8,0.0698242,196.543
99.52,0.174084,2505.56,2556.6,0.0708008,199.383
99.584,0.179535,2767.71,2475.1,0.103027,197.281
99.648,0.178809,2585.99,2291.3,0.198242,202.856
99.712,0.140249,2933.69,2378.96,0.245117,92.6123
99.776,0.159335,2414.74,2315.82,0.16748,213.039
99.84,0.179039,2361,2344.37,0.120605,193.464
99.904,0.161148,2274.99,2247.54,0.166016,204.301
99.968,0.184002,2625.61,2419.75,0.123047,210.169
100.032,0.219713,2318.55,2422.63,0.0532227,203.737
100.096,0.217614,2272.74,2429.64,0.0546875,197.559
100.16,0.21984,2531.05,2447.78,0.0742188,195.472
100.224,0.226231,1731.67,2247.57,0.0664062,197.048
100.288,0.208783,2213.65,2480.54,0.0820312,185.07
100.352,0.164157,2815.19,2539.09,0.116699,188.94
100.416,0.14048,2831.26,2478.88,0.107422,89.5068
100.48,0.136781,1983.59,2171.01,0.178711,204.312
100.544,0.100401,3333.26,2435.43,0.243652,207.225
100.608,0.0770044,2443.56,2372.11,0.152344,213.144
100.672,0.0688846,1419.19,1901.9,0.0595703,207.404
100.736,0.0680571,1813.15,2001.81,0.100098,204.651
100.8,0.11476,2485.4,1923.23,0.181152,204.885
100.864,0.142419,2536.03,1862.55,0.219238,253.207
100.928,0.134292,2930.1,1992.13,0.283203,264.306
100.992,0.129228,3343.69,2264.57,0.256836,184.14
101.056,0.133351,1452.58,1889.26,0.121094,201.087
101.12,0.115394,1437.57,1650.19,0.0908203,60.0691
101.184,0.0760502,1643.73,1658.23,0.130859,260.594
101.248,0.068464,2010.16,1761.59,0.136719,130.453
101.312,0.112023,2213,2076.54,0.144531,260.55
101.376,0.16644,2128.86,2277.18,0.15332,190.847
101.44,0.155079,2645.76,2418.26,0.17041,89.9415
101.504,0.112942,2521.63,2253.04,0.163086,511.541
101.568,0.108612,2151.87,2140.7,0.111816,516.166
101.632,0.136081,1250.15,1756.15,0.100098,515.655
101.696,0.138491,3193.15,2263.63,0.253906,202.956
101.76,0.114487,3444.96,2073.19,0.394043,61.3497
101.824,0.121862,3446.58,2087.16,0.404785,207.453
101.888,0.144283,3718.62,2113.83,0.380371,207.511
101.952,0.172445,2727.81,2429.44,0.23291,191.226
102.016,0.156982,2697.86,2437.08,0.179688,185.602
102.08,0.125284,3062.51,2156.48,0.287109,175.655
102.144,0.109991,3255.37,2350.05,0.272461,63.9965
102.208,0.140598,2116.95,2169.7,0.206055,174.888
102.272,0.161124,2907.19,2206.62,0.254395,208.33
102.336,0.128725,3199.01,2254.69,0.276855,180.343
102.4,0.0999109,2590.92,2199.71,0.216309,173.011
102.464,0.101331,2265.7,2037.15,0.162598,239.301
102.528,0.145547,1584.01,1739.71,0.111816,615.385
102.592,0.146519,1965.15,2039.72,0.0961914,215.743
102.656,0.126323,1490.78,1769.4,0.0791016,66.0909
102.72,0.124553,1119.56,1462.84,0.0454102,67.0242
102.784,0.14325,2117.28,2210.64,0.128418,67.0427
102.848,0.149851,3021.02,2327.52,0.246094,199.736
102.912,0.128173,2713.85,2250.28,0.231934,213.403
102.976,0.127663,2366.36,2224.67,0.143066,252.926
103.04,0.129172,2541.35,2192.12,0.208496,88.8882
103.104,0.14604,3808.54,2076.51,0.313965,131.094
103.168,0.155834,2953.34,2300.46,0.258301,128.092
103.232,0.154003,2655.22,2242.38,0.220215,129.379
103.296,0.151354,3071.78,2198.39,0.221191,86.758
103.36,0.14879,2541.17,2281.68,0.149414,86.9329
103.424,0.143226,2279.55,2294.33,0.201172,207.621
103.488,0.133798,3999.22,2330.82,0.437988,276.767
103.552,0.140751,4251.74,2309.02,0.440918,88.4058
103.616,0.157474,3348.28,2311.84,0.27832,349.357
103.68,0.187345,2761.99,2323.47,0.202637,349.718
103.744,0.209302,2895.78,2388.01,0.157227,174.662
103.808,0.207205,2907.42,2163.02,0.212402,174.152
103.872,0.206467,3067.99,1999.97,0.286133,348.512
103.936,0.203582,2289.88,1932.64,0.258301,349.223
104,0.178811,2187.22,2051.34,0.234375,222.434
104.064,0.160243,2353.22,1770.82,0.253906,307.533
104.128,0.161149,2576.44,1794.54,0.254883,274.988
104.192,0.136952,2558.58,1738.24,0.256836,405.753
104.256,0.181133,2567.56,2234.53,0.188477,351.097
104.32,0.199112,2301.19,2408.33,0.106445,177.441
104.384,0.160174,2172.23,2102.47,0.106445,232.574
104.448,0.155912,2270.65,2117.46,0.111328,232.793
104.512,0.164567,2124.43,2095,0.125977,232.905
104.576,0.161969,2364.69,2204.18,0.179688,209.521
104.64,0.149332,2700.16,2160.03,0.206543,232.918
104.704,0.164932,2316.64,1915.48,0.17627,232.123
104.768,0.19173,2030.76,1830.2,0.141602,233.095
104.832,0.211611,1692.8,1870.76,0.112305,233.101
104.896,0.203403,1865,2115,0.0893555,232.397
104.96,0.161208,2412.16,2315.39,0.102051,116.544
105.024,0.124198,2332.14,2262.97,0.115234,232.465
105.088,0.149822,1814.31,1965.54,0.0874023,232.514
105.152,0.161347,2150.51,2255.82,0.138672,216.311
105.216,0.141326,2965.01,2351.97,0.263184,225.239
105.28,0.125752,2895.45,2340.56,0.236816,243.245
105.344,0.103691,2382.78,2170.07,0.192383,236.734
105.408,0.115765,3863.42,2164.27,0.39209,231.952
105.472,0.144721,4335.04,2204.74,0.436523,84.6541
105.536,0.156098,3378.78,2358.29,0.251465,129.932
105.6,0.15747,3109.77,2208.18,0.211914,254.864
105.664,0.18006,2842.91,2466.05,0.159668,206.315
105.728,0.175823,1370.39,1931.26,0.0942383,206.658
105.792,0.15561,2095.45,2133.64,0.12207,207.442
105.856,0.164943,2260.97,2248.7,0.123535,207.833
105.92,0.174164,1996.61,2229.87,0.0893555,207.867
105.984,0.192369,1875.13,2215.31,0.0961914,208.138
106.048,0.211814,2326.47,2414.03,0.108887,205.232
106.112,0.193596,2118.78,2115.32,0.109863,208.856
106.176,0.166332,2222.57,2024.21,0.131348,77.9962
106.24,0.171144,2238.38,2010.67,0.146484,231.797
106.304,0.167472,1391.66,1767.85,0.126953,233.725
106.368,0.173559,1931.64,1986.73,0.108398,230.648
106.432,0.184371,2131.63,2134.38,0.121094,233.63
106.496,0.178707,2292.95,2144.95,0.125977,232.287
106.56,0.17743,2538.47,2248.92,0.132812,233.638
106.624,0.191176,2321.32,2393.81,0.116211,172.461
106.688,0.178354,2204.52,2345.94,0.0839844,88.8946
106.752,0.167903,1890.69,2177.52,0.0786133,232.851
106.816,0.168778,1787.26,2119.56,0.0820312,65.7204
106.88,0.162819,2027.59,2104.28,0.131348,235.045
106.944,0.163722,2806.49,2421.22,0.153809,213.574
107.008,0.178521,2345.52,2327.34,0.104004,205.443
107.072,0.207016,2097.3,2320.21,0.0673828,204.203
107.136,0.225274,1907.19,2274.08,0.0522461,196.256
107.2,0.196859,1327.09,1985.3,0.0639648,194.44
107.264,0.150292,1711.67,2231.31,0.0698242,65.2346
107.328,0.139706,1868.68,2307.06,0.074707,66.7102
107.392,0.125876,2075.4,2469.25,0.131836,66.1225
107.456,0.14313,2762.38,2402.86,0.216797,203.304
107.52,0.155505,3301.7,2421.83,0.257324,206.785
107.584,0.147789,2481.24,2257.16,0.20752,222.611
107.648,0.141582,2282.74,2211.06,0.148438,132.908
107.712,0.139317,3023.82,2154.69,0.293457,227.707
107.776,0.145287,3841.09,2142.96,0.401855,127.889
107.84,0.141664,2991.84,2232.44,0.312988,199.848
107.904,0.157556,2886.76,2176.46,0.254883,129.826
107.968,0.153799,3213.43,2325.36,0.236328,186.157
108.032,0.156102,2133.74,2221.44,0.154297,87.2622
108.096,0.183012,2361.49,2232.79,0.12793,200.42
108.16,0.167007,2808.49,2307.91,0.241699,311.424
108.224,0.121473,3154.7,2377.77,0.311035,348.302
108.288,0.116376,3007.19,2179.18,0.35498,350.463
108.352,0.150473,3408.5,2354.53,0.299805,205.294
108.416,0.164607,2991.57,2357.85,0.236328,87.1706
108.48,0.156434,2718.06,1842.23,0.258789,262.497
108.544,0.161189,2897.7,2057.73,0.23291,234.333
108.608,0.17054,2478.25,2166.41,0.171875,232.838
108.672,0.166007,2374.43,2148.34,0.156738,232.505
108.736,0.180449,2606.44,2123.17,0.161621,232.571
108.8,0.183817,2810.67,2240.29,0.197754,233.151
108.864,0.154917,4033.43,2154.94,0.379395,233.258
108.928,0.179706,3668.75,2365.25,0.333984,242.07
108.992,0.198947,2774.11,2432.43,0.14209,183.711
109.056,0.193081,2326.41,2247.47,0.0878906,232.049
109.12,0.199384,2479.66,2098.58,0.148926,232.562
109.184,0.196063,2741.87,1940.81,0.250977,219.454
109.248,0.176466,2822.52,2138.49,0.289062,205.163
109.312,0.163394,3259.3,2130.26,0.314941,92.349
109.376,0.160067,2969.1,1909.3,0.319824,276.733
109.44,0.150349,3295.44,2052.99,0.324219,276.631
109.504,0.15297,2868.27,2234.14,0.294434,276.894
109.568,0.141994,3166.86,2256.27,0.290039,69.1656
109.632,0.139315,3040.42,2280.72,0.255371,276.762
109.696,0.133718,2672.05,2169.67,0.199219,232.811
109.76,0.147862,2372.06,2196.83,0.157715,231.95
109.824,0.167452,2529.26,2349.69,0.151855,210.297
109.888,0.169105,2957.19,2243.84,0.209961,197.328
109.952,0.166954,3037.53,2154.66,0.254883,261.779
110.016,0.153565,2848.14,2077.29,0.262695,261.89
110.08,0.137651,2694.4,1927.38,0.258301,261.552
110.144,0.159716,3019.39,2013.87,0.279297,260.847
110.208,0.187092,3174.24,2063.27,0.291992,261.222
110.272,0.17523,2942.58,2083.78,0.290039,262.28
110.336,0.163223,2979.08,2186.31,0.249023,204.31
110.4,0.183515,1668.55,1965.69,0.151855,225.393
110.464,0.202395,1814.19,1954.33,0.0869141,208.783
110.528,0.197714,1910.1,2063.33,0.0864258,207.549
110.592,0.209819,2073.1,1964.81,0.0922852,207.304
110.656,0.221103,2264.16,2103.86,0.116211,207.734
110.72,0.206008,2401.75,2323.9,0.141602,207.283
110.784,0.175425,2155.83,1960.73,0.147461,207.652
110.848,0.160366,2246.92,1932.43,0.144531,206.241
110.912,0.194183,1960.35,1927.58,0.0864258,207.969
110.976,0.182619,1172.72,1683.47,0.0634766,207.655
111.04,0.16149,1910.79,2083.15,0.0922852,207.46
111.104,0.19899,2052.16,2199.28,0.0830078,78.2728
111.168,0.217063,2161.11,2292.11,0.0786133,232.864
111.232,0.216144,2398.66,2445.96,0.0922852,233.436
111.296,0.212358,2305.3,2480.92,0.0961914,155.718
111.36,0.207257,2023.31,2357.72,0.0776367,92.8506
111.424,0.212328,1824.28,2273.67,0.0668945,66.5155
111.488,0.214623,1707.98,2177.84,0.0668945,66.4782
111.552,0.187257,2034.9,2152.74,0.143555,233.927
111.616,0.161639,2896.2,2342,0.20459,210.896
111.68,0.178149,2703.65,2438.94,0.134766,207.313
111.744,0.207467,1899.64,2187.03,0.0683594,203.087
111.808,0.215434,1764.43,2182.32,0.0610352,195.713
111.872,0.187822,2020.55,2193.53,0.101074,199.344
111.936,0.160355,2133.31,2375.04,0.111816,65.8453
112,0.154438,3065.69,2492.62,0.137207,67.2333
112.064,0.14468,3346.68,2507.95,0.217773,66.6727
112.128,0.152512,3004.56,2391.83,0.259277,205.217
112.192,0.152011,3251.13,2372,0.259277,195.583
112.256,0.136144,2629.35,2275.03,0.213867,313.326
112.32,0.129306,2450.82,2243.87,0.145508,222.086
112.384,0.136468,2897.36,2250.64,0.262207,220.458
112.448,0.144389,3750.87,2151.67,0.370605,224.28
112.512,0.150951,2770.22,2231.03,0.28125,64.7113
112.576,0.164764,2793.41,2151.01,0.255371,128.801
112.64,0.143799,3138.92,2312.63,0.275391,188.293
112.704,0.136322,1907.81,2123.04,0.173828,176.187
112.768,0.12476,1854.77,2071.33,0.100586,201.955
112.832,0.0684023,1827.49,1845.44,0.140137,96.8136
112.896,0.04936,1971.69,1740.3,0.168457,87.8745
112.96,0.0931845,2230.29,1842.46,0.219238,219.545
113.024,0.153892,3300.79,2306.82,0.230957,190.754
113.088,0.161842,3020.54,2454.16,0.273438,192.313
113.152,0.122534,4200.61,2237.26,0.456055,71.9841
113.216,0.106308,4361.12,2244.55,0.461426,75.4582
113.28,0.151982,1966.88,2383.87,0.20459,204.959
113.344,0.186705,1585.06,2123.4,0.0556641,203.092
113.408,0.214356,1493.91,2142.56,0.0478516,96.8006
113.472,0.219334,1687.19,2300.68,0.0458984,197.282
113.536,0.20236,1607.48,2235.24,0.0595703,98.1235
113.6,0.214475,2127.45,2417.24,0.0761719,199.905
113.664,0.20996,2003.23,2461.03,0.0800781,193.348
113.728,0.201098,1437.45,2123.75,0.0507812,211.427
113.792,0.182474,1425.51,2111.75,0.0439453,99.0447
113.856,0.17339,1606.5,2111.73,0.0966797,99.4034
113.92,0.153229,2757.91,2317.3,0.205078,196.273
113.984,0.0929625,3082.85,2416.97,0.237793,183.978
114.048,0.0871945,3156.28,2555.88,0.194824,68.8014
114.112,0.103979,3126.09,2405.59,0.262207,93.8357
114.176,0.154409,3012.6,2271.59,0.254395,309.455
114.24,0.154226,3270.13,2405.25,0.319336,67.8186
114.304,0.115871,4465.56,2152.26,0.456543,231.499
114.368,0.101248,4253.73,2254.57,0.441406,139.258
114.432,0.134388,3268.17,2551.83,0.333984,135.515
114.496,0.171991,2550.7,2383.89,0.185547,206.967
114.56,0.196125,2690.1,2486.24,0.124512,89.8204
114.624,0.203143,2669.43,2555.01,0.11084,88.7535
114.688,0.183666,2759.14,2542.95,0.118164,87.3769
114.752,0.191757,2073.91,2316.75,0.101562,87.5069
114.816,0.194357,2555.06,2375.25,0.0756836,87.3669
114.88,0.163916,2719.45,2293.3,0.161133,86.8924
114.944,0.132535,3076.85,2153.19,0.249023,86.4733
115.008,0.143604,2533.9,2291.36,0.160156,86.5268
115.072,0.147649,1568.67,1982.12,0.102051,200.331
115.136,0.123583,2275.85,2202.52,0.135742,492.019
115.2,0.10538,2469.15,2248.05,0.14502,261.476
115.264,0.0889393,2192.88,2199.16,0.155273,513.218
115.328,0.155506,3213.45,2280.57,0.180664,511.771
115.392,0.174791,3013.81,2503.66,0.251953,173.999
115.456,0.124169,3680.81,2361.05,0.387695,71.9933
115.52,0.0929841,4224.09,2335.37,0.450195,164.927
115.584,0.124562,3218.03,2479.79,0.280762,164.887
115.648,0.196275,1558.29,2105.61,0.0957031,202.795
115.712,0.25362,1562.51,2120.96,0.046875,197.286
115.776,0.271451,1538.78,2142.81,0.0385742,197.104
115.84,0.262721,1545.72,2107.26,0.0444336,196.444
115.904,0.24408,2098.65,2291.74,0.0703125,98.3286
115.968,0.195246,2065.93,2454.36,0.0888672,190.483
116.032,0.166302,1742.66,2233.23,0.0693359,65.7884
116.096,0.162387,1422.15,2065.15,0.059082,65.2064
116.16,0.155811,1500.1,2080.56,0.0742188,65.7174
116.224,0.154081,2421.57,2244.4,0.133789,205.528
116.288,0.132333,2480.22,2399.1,0.160156,479.181
116.352,0.119357,2183.3,2275.4,0.114258,254.009
116.416,0.114312,1607.35,1979.3,0.0844727,249.715
116.48,0.149656,1646.07,1881.25,0.0737305,240.745
116.544,0.165695,1696.18,2141.1,0.0668945,204.503
116.608,0.132346,1507.47,2071.98,0.0615234,66.19
116.672,0.113556,1889.14,2413.72,0.0556641,65.4998
116.736,0.111188,1693.2,2286.8,0.0957031,65.8703
116.8,0.12671,3241.54,2121.97,0.249512,65.2507
116.864,0.132119,3470.38,2403.38,0.273926,87.5662
116.928,0.121891,2473.73,2371.13,0.125977,87.5723
116.992,0.137625,1329.67,1869.91,0.0498047,87.6792
117.056,0.159191,1229.33,1858.46,0.0551758,87.5054
117.12,0.162079,1285.51,1671.16,0.0732422,229.377
117.184,0.148794,1568.57,1888.41,0.136719,250.783
117.248,0.146339,3297.38,2110.06,0.25293,506.306
117.312,0.174339,2762.44,2421.32,0.195312,213.975
117.376,0.173628,1683.77,2088.73,0.0737305,207.285
117.44,0.149683,1261.69,1815.74,0.0571289,212.978
117.504,0.168685,1076.43,1652.01,0.0527344,84.4287
117.568,0.17425,970.532,1535.93,0.0537109,69.0714
117.632,0.161393,2146.72,2285.8,0.143066,208.994
117.696,0.173198,3290.38,2238.72,0.196289,206.42
117.76,0.206341,2699.34,2500.72,0.105469,199.331
117.824,0.226857,1527.6,2074.07,0.050293,194.81
117.888,0.203182,1126.24,1850.13,0.0493164,195.613
117.952,0.173037,1137.26,1607.46,0.0683594,197.278
118.016,0.177939,2079.72,2034.21,0.0854492,138.978
118.08,0.209547,1839.03,2065.83,0.0698242,138.574
118.144,0.236563,1312.1,1806.92,0.0454102,138.913
118.208,0.22133,1429.4,1895.97,0.0698242,139.298
118.272,0.192362,2623.82,2352.63,0.116211,141.392
118.336,0.190409,2282.28,2441.9,0.0942383,251.077
118.4,0.195077,1506.92,2010.88,0.0571289,262.156
118.464,0.197816,1219.41,1768.46,0.059082,68.3187
118.528,0.19461,2457.45,2237.89,0.109863,92.906
118.592,0.200765,2888.6,2392.1,0.112793,92.8675
118.656,0.224302,2039.06,2297.98,0.0532227,138.492
118.72,0.212959,1070.31,1597.69,0.0405273,138.475
118.784,0.164292,936.316,1405.96,0.0458984,139.013
118.848,0.170447,1218.05,1812.01,0.0439453,68.889
118.912,0.190637,1096.39,1761.59,0.0395508,69.1054
118.976,0.200875,1150.15,1833.69,0.0395508,69.1778
119.04,0.23191,1186.08,1936.26,0.0385742,69.1311
119.104,0.216711,2256.92,2227.38,0.097168,138.929
119.168,0.186434,2671.14,2288.37,0.130371,272.641
119.232,0.19851,2076.11,2236.35,0.0668945,116.071
119.296,0.192227,1414.61,1851.12,0.0371094,116.684
119.36,0.175756,1109.55,1555.24,0.0424805,116.268
119.424,0.207661,1067.85,1551.32,0.0571289,116.524
119.488,0.227135,1333.99,1797.31,0.0576172,238.463
119.552,0.201986,2410.63,2209.51,0.0839844,117.621
119.616,0.199447,2707.58,2407.3,0.102539,117.814
119.68,0.220694,1696.83,2117.55,0.0634766,117.113
119.744,0.219028,1011.08,1589.83,0.0371094,116.844
119.808,0.221232,887.888,1433.67,0.0327148,116.904
119.872,0.20905,914.305,1427.95,0.0366211,116.705
119.936,0.183807,934.038,1441.97,0.0449219,116.987
120,0.191316,2902.29,2239.84,0.102539,116.456
120.064,0.218942,2502.78,2484.62,0.0961914,222.067
120.128,0.242446,1375.99,1958.98,0.034668,226.314
120.192,0.234488,1049.32,1742.62,0.03125,116.611
120.256,0.208284,884.048,1503.57,0.0366211,116.782
120.32,0.198497,1313.21,1780.53,0.0522461,116.083
120.384,0.205165,1374.71,1825.94,0.0605469,98.427
120.448,0.203495,1133.24,1657.8,0.0498047,98.2988
120.512,0.195417,946.035,1428.11,0.0405273,98.36
120.576,0.185064,2633.83,2354.43,0.0996094,98.4821
120.64,0.16722,2581.92,2500.56,0.144043,235.265
120.704,0.164345,1721.01,2062.45,0.102539,535.535
120.768,0.180773,1337.49,1822.32,0.0693359,97.5547
120.832,0.197412,1412.98,1892.78,0.0942383,233.468
120.896,0.206292,2579.73,2249.33,0.126953,117.285
120.96,0.191676,2228.76,2218.43,0.125,236.522
121.024,0.190843,1867.89,2162.78,0.0957031,117.07
121.088,0.188316,1825.51,2193.34,0.0742188,183.693
121.152,0.171645,2519.06,2573.12,0.0869141,187.063
121.216,0.178992,2151.61,2408.84,0.0976562,188.011
121.28,0.189017,1946.9,2222.3,0.0908203,175.565
121.344,0.187745,1724.78,2063.04,0.0947266,183.715
121.408,0.178368,1952.45,2154.67,0.121582,175.792
121.472,0.191709,2368.78,2294.97,0.118652,190.655
121.536,0.220758,1830.36,2189.98,0.0810547,186.482
121.6,0.205321,1863.01,2241.54,0.0698242,197.643
121.664,0.18042,1846.66,2267.08,0.0737305,213.835
121.728,0.215732,1574.38,2120.42,0.0556641,68.9551
121.792,0.230456,1594.37,2121.61,0.0541992,201.167
121.856,0.19495,2358.23,2461.19,0.149414,196.725
121.92,0.158354,3321.91,2308.85,0.229004,189.797
121.984,0.165735,2614.97,2500,0.158691,205.574
122.048,0.172295,1512.7,2109.78,0.0966797,206.022
122.112,0.156895,1925.04,2321.64,0.104492,179.413
122.176,0.143763,2242.9,2402.29,0.128906,175.504
122.24,0.159999,2636.53,2383.23,0.165527,174.198
122.304,0.182817,2720.03,2435.54,0.169434,174.569
122.368,0.178805,2934.73,2606.18,0.17334,174.853
122.432,0.147917,2784.57,2502.39,0.197266,174.284
122.496,0.135007,2372.8,2342.52,0.159668,174.617
122.56,0.150783,2443.11,2346.94,0.111816,175.238
122.624,0.137447,1263.89,1905.53,0.090332,189.997
122.688,0.128304,2326.68,2288.15,0.104004,87.7569
122.752,0.12029,2721.99,2430.27,0.157715,174.548
122.816,0.126702,2292.58,2516.24,0.120117,161.183
122.88,0.193359,2351.43,2547.15,0.0957031,132.181
122.944,0.220335,2186.12,2498.57,0.112305,190.866
123.008,0.197213,1953.49,2440.37,0.0722656,199.928
123.072,0.168295,2103.98,2488.54,0.0761719,199.39
123.136,0.149342,2363.2,2542.09,0.101074,65.022
123.2,0.136648,2322.08,2362.38,0.180176,200.479
123.264,0.143239,2536.58,2466.69,0.190918,151.227
123.328,0.148467,2033.3,2333.8,0.123535,59.9251
123.392,0.145553,2409.98,2351.17,0.117676,174.904
